id,sender_id,receiver_id,content,type,file_url,file_name,file_size,edited,reactions,created_at,read_at,reply_to_id
2dfd4f3f-219e-49b8-9289-a447acd202fb,550e8400-e29b-41d4-a716-446655440001,550e8400-e29b-41d4-a716-446655440002,Don't cry yaaar,text,,,,false,,2026-03-26 11:55:49.454042+00,2026-03-26 11:55:48.846+00,c4fcf317-ffbe-48f0-837f-8c02d44dd01e
2dff2ed9-9c0e-4c13-afc7-bfbdee1fb1b8,550e8400-e29b-41d4-a716-446655440001,550e8400-e29b-41d4-a716-446655440002,Umm,text,,,,false,,2026-04-09 19:27:56.189677+00,2026-04-09 19:27:57.068+00,
2dffe9f1-71af-4269-981e-f2844db5519d,550e8400-e29b-41d4-a716-446655440001,550e8400-e29b-41d4-a716-446655440002,https://mihtycztbooxfxliqvmi.supabase.co/storage/v1/object/public/chat-files/550e8400-e29b-41d4-a716-446655440001/1777112439130.jpg,image,https://mihtycztbooxfxliqvmi.supabase.co/storage/v1/object/public/chat-files/550e8400-e29b-41d4-a716-446655440001/1777112439130.jpg,IMG_20230129_185911987.jpg,187869,false,,2026-04-25 10:20:42.922726+00,2026-04-25 10:20:44.581+00,
2e00f400-ddba-48f2-9514-7d4ce929064a,550e8400-e29b-41d4-a716-446655440001,550e8400-e29b-41d4-a716-446655440002,Me and dad ecet,text,,,,false,,2026-02-18 19:15:58.479033+00,2026-02-18 19:16:03.025+00,96a9478c-8f10-431f-9168-f0ec20650e30
2e00f70d-edd7-4343-b704-effca8c28126,550e8400-e29b-41d4-a716-446655440002,550e8400-e29b-41d4-a716-446655440001,Now study for ECET,text,,,,false,,2026-05-05 09:28:59.107896+00,2026-05-05 09:28:58.834+00,
2e047efa-1363-421b-96a4-29c6a4685118,550e8400-e29b-41d4-a716-446655440002,550e8400-e29b-41d4-a716-446655440001,good boy,text,,,,false,,2026-03-05 14:32:18.484341+00,2026-03-05 14:32:18.248+00,
2e075fba-ae4c-4959-8fad-c845e7a40db6,550e8400-e29b-41d4-a716-446655440001,550e8400-e29b-41d4-a716-446655440002,umm,text,,,,false,,2026-02-20 16:11:36.369762+00,2026-02-20 16:11:38.424+00,
2e0844b8-7308-4834-a611-2fda0463c2ac,550e8400-e29b-41d4-a716-446655440001,550e8400-e29b-41d4-a716-446655440002,we were same,text,,,,false,,2026-02-15 17:47:00.685957+00,2026-02-15 17:47:01.889+00,
2e097d10-023b-44aa-be68-8ed54d54a485,550e8400-e29b-41d4-a716-446655440002,550e8400-e29b-41d4-a716-446655440001,?,text,,,,false,,2026-04-27 11:14:32.724093+00,2026-04-27 11:14:32.973+00,
2e0b0258-d4b2-4670-af93-b172063936e8,550e8400-e29b-41d4-a716-446655440002,550e8400-e29b-41d4-a716-446655440001,running nose?,text,,,,false,,2026-03-23 16:20:21.75362+00,2026-03-23 16:20:19.698+00,
2e0c145b-d398-4e93-8550-4fbe91bc7d0a,550e8400-e29b-41d4-a716-446655440002,550e8400-e29b-41d4-a716-446655440001,Daddy me frnd rithika ni adugu rammanu auto book cheskoni vellandi,text,,,,false,,2026-04-29 09:36:38.921979+00,2026-04-29 09:39:04.085+00,
2e0e6a9f-2c8a-4d9b-9f2f-dc378bd381a6,550e8400-e29b-41d4-a716-446655440001,550e8400-e29b-41d4-a716-446655440002,"Iam Sorry babe ",text,,,,false,,2026-02-17 05:00:31.124609+00,2026-02-17 05:01:28.853+00,
2e12aeb3-4495-4fb9-833e-91a8badcc271,550e8400-e29b-41d4-a716-446655440002,550e8400-e29b-41d4-a716-446655440001,luvu as always,text,,,,false,,2026-03-22 16:37:57.729374+00,2026-03-22 18:51:34.762+00,
2e182d09-00cc-4a5b-aa83-0cff749d90ac,550e8400-e29b-41d4-a716-446655440001,550e8400-e29b-41d4-a716-446655440002,aarshad something untadi,text,,,,false,,2026-03-11 16:58:30.72567+00,2026-03-11 16:58:31.415+00,
2e1dc8df-cf55-400d-974e-29b63d331080,550e8400-e29b-41d4-a716-446655440002,550e8400-e29b-41d4-a716-446655440001,v,text,,,,false,,2026-03-23 01:58:42.753412+00,2026-03-23 01:58:40.708+00,
2e23db66-b0ca-48e7-bae0-7f85e437de71,550e8400-e29b-41d4-a716-446655440001,550e8400-e29b-41d4-a716-446655440002,me,text,,,,false,,2026-04-14 11:47:20.69994+00,2026-04-14 11:47:21.536+00,
2e24a347-672b-432d-8922-5ffd4472fab8,550e8400-e29b-41d4-a716-446655440001,550e8400-e29b-41d4-a716-446655440002,"Started ",text,,,,false,,2026-04-06 03:22:12.578529+00,2026-04-06 03:23:38.198+00,
2e2bdf8f-72fd-4ac0-82f6-a70978328eab,550e8400-e29b-41d4-a716-446655440001,550e8400-e29b-41d4-a716-446655440002,my teeth re,text,,,,false,,2026-04-06 13:03:34.374413+00,2026-04-06 13:03:35.074+00,
2e2c309c-d828-465c-b448-06b433ef6a5c,550e8400-e29b-41d4-a716-446655440001,550e8400-e29b-41d4-a716-446655440002,"iamm seeing this pic as our love ",text,,,,false,,2026-04-25 10:25:37.211434+00,2026-04-25 10:25:49.88+00,
2e2dbd20-d725-429c-a02d-efe3cca8b13f,550e8400-e29b-41d4-a716-446655440001,550e8400-e29b-41d4-a716-446655440002,I understood I worst there is no point of use to be alive the why i used to be change complete etc,text,,,,false,,2026-03-26 18:14:31.819918+00,2026-03-26 18:14:33.833+00,
2e31eb87-4a6c-4ab3-b103-3cad23f6165c,550e8400-e29b-41d4-a716-446655440001,550e8400-e29b-41d4-a716-446655440002,"Now eating ",text,,,,false,,2026-03-03 08:57:03.375822+00,2026-03-03 08:57:30.349+00,
2e3260dc-5a47-4049-8584-bdef8ef7b735,550e8400-e29b-41d4-a716-446655440001,550e8400-e29b-41d4-a716-446655440002,🤣,text,,,,false,,2026-04-24 14:53:36.88077+00,2026-04-24 15:24:14.135+00,
2e32b830-d68b-4e38-90e9-07464f020d84,550e8400-e29b-41d4-a716-446655440001,550e8400-e29b-41d4-a716-446655440002,eyes like,text,,,,false,,2026-03-09 20:03:41.78735+00,2026-03-09 20:03:45.583+00,
2e337e99-2556-4237-a18c-1c19a30f4f6c,550e8400-e29b-41d4-a716-446655440002,550e8400-e29b-41d4-a716-446655440001,i already told,text,,,,false,,2026-03-15 12:47:28.102707+00,2026-03-15 12:47:24.185+00,
2e33b088-f125-41e7-826f-1bcf0fd740ff,550e8400-e29b-41d4-a716-446655440002,550e8400-e29b-41d4-a716-446655440001,byeeeeee,text,,,,false,,2026-04-14 02:36:43.1356+00,2026-04-14 03:07:42.187+00,
2e365168-c74a-429c-a6ef-023702d904e0,550e8400-e29b-41d4-a716-446655440001,550e8400-e29b-41d4-a716-446655440002,sare unable to text anukunta shyam cricket etc,text,,,,false,,2026-04-15 16:10:35.020285+00,2026-04-15 16:13:31.468+00,
2e38173d-9a15-4dc5-9a80-e2233aa190ee,550e8400-e29b-41d4-a716-446655440001,550e8400-e29b-41d4-a716-446655440002,Byeee,text,,,,false,,2026-02-18 03:41:59.023037+00,2026-02-18 03:42:03.157+00,
2e39b41a-c4ff-4e7e-b439-53ed9e3ccf4d,550e8400-e29b-41d4-a716-446655440001,550e8400-e29b-41d4-a716-446655440002,I noticed now that it's 8.37. Not 9.30,text,,,,false,,2026-04-02 03:07:26.535321+00,2026-04-02 03:10:14.235+00,
2e39f92f-7b2d-440e-8a33-b929666ec6dd,550e8400-e29b-41d4-a716-446655440002,550e8400-e29b-41d4-a716-446655440001,"Jiju ",text,,,,false,,2026-04-13 08:56:23.791923+00,2026-04-13 08:56:24.442+00,
2e3afb72-63ea-4e65-bf6d-71bc85c18197,550e8400-e29b-41d4-a716-446655440001,550e8400-e29b-41d4-a716-446655440002,iam sorry,text,,,,false,,2026-04-11 17:47:56.860435+00,2026-04-11 17:47:57.48+00,
2e3b8fb1-eb15-4f7f-b519-b2116610b580,550e8400-e29b-41d4-a716-446655440001,550e8400-e29b-41d4-a716-446655440002,hello,text,,,,false,,2026-04-12 15:35:20.462498+00,2026-04-12 15:39:31.375+00,
2e3c8a38-57d0-4fca-896c-0c90386bc1f9,550e8400-e29b-41d4-a716-446655440001,550e8400-e29b-41d4-a716-446655440002,What u will do,text,,,,false,,2026-04-12 07:15:41.255799+00,2026-04-12 07:15:42.128+00,765dd41e-ef3b-4d76-a202-a0d2020aab1a
2e3ee6e9-0508-4481-9370-9d36b9901341,550e8400-e29b-41d4-a716-446655440002,550e8400-e29b-41d4-a716-446655440001,"Um ",text,,,,false,,2026-03-06 14:59:19.878647+00,2026-03-06 14:59:18.802+00,
2e3f5aea-a594-4009-bc52-560ac29ebb55,550e8400-e29b-41d4-a716-446655440001,550e8400-e29b-41d4-a716-446655440002,"cap werid ga undi ",text,,,,false,,2026-04-11 20:53:55.957731+00,2026-04-11 20:53:56.372+00,
2e3fbff7-7d27-4011-a548-95541f616585,550e8400-e29b-41d4-a716-446655440001,550e8400-e29b-41d4-a716-446655440002,https://mihtycztbooxfxliqvmi.supabase.co/storage/v1/object/public/chat-files/550e8400-e29b-41d4-a716-446655440001/1775793783690.jpg,image,https://mihtycztbooxfxliqvmi.supabase.co/storage/v1/object/public/chat-files/550e8400-e29b-41d4-a716-446655440001/1775793783690.jpg,1775793775511780403157764634318.jpg,3189250,false,,2026-04-10 04:03:10.911379+00,2026-04-10 04:03:11.551+00,
2e41d106-31f5-435b-8bca-f4fe5f8c990e,550e8400-e29b-41d4-a716-446655440002,550e8400-e29b-41d4-a716-446655440001,"{""candidate"":""candidate:1459687045 1 udp 2122131711 2402:8100:220d:a9c5:2a15:86e:f5fb:5afc 47797 typ host generation 0 ufrag CuuV network-id 2 network-cost 900"",""sdpMid"":""0"",""sdpMLineIndex"":0,""usernameFragment"":""CuuV""}",ice_candidate,,,,false,,2026-02-14 17:41:09.178747+00,2026-02-14 17:42:28.719+00,
2e426fbf-8bbf-4a70-8ecd-b924e8ba2d40,550e8400-e29b-41d4-a716-446655440002,550e8400-e29b-41d4-a716-446655440001,um,text,,,,false,,2026-04-10 03:22:19.076637+00,2026-04-10 03:22:19.261+00,
2e427400-e193-4f56-984e-f8383ddd1e8c,550e8400-e29b-41d4-a716-446655440001,550e8400-e29b-41d4-a716-446655440002,😆,text,,,,false,,2026-02-15 18:11:55.492629+00,2026-02-15 18:11:56.745+00,
2e43791e-f8b8-4b62-b6e0-1a0168e6aa3b,550e8400-e29b-41d4-a716-446655440002,550e8400-e29b-41d4-a716-446655440001,Na mood assal bale,text,,,,false,,2026-03-28 12:37:59.576561+00,2026-03-28 12:37:58.509+00,
2e439569-7da7-4e7a-bd4b-bc961ea96ddb,550e8400-e29b-41d4-a716-446655440002,550e8400-e29b-41d4-a716-446655440001,🌑,text,,,,false,"[""😂""]",2026-04-09 19:21:38.639746+00,2026-04-09 19:21:40.106+00,
2e473b00-a98c-4551-9b13-8e9e8af65ef9,550e8400-e29b-41d4-a716-446655440001,550e8400-e29b-41d4-a716-446655440002,ate,text,,,,false,,2026-04-05 15:03:23.537022+00,2026-04-05 16:30:53.077+00,
2e489f75-7ac8-4b5d-b4b7-7ffd42212d48,550e8400-e29b-41d4-a716-446655440001,550e8400-e29b-41d4-a716-446655440002,no re,text,,,,false,,2026-04-11 18:26:19.436223+00,2026-04-11 18:26:20.725+00,3132521f-0de6-45ed-ab5f-936388eece9c
2e48b59a-f0a3-4f27-a89a-62328b7a30e5,550e8400-e29b-41d4-a716-446655440001,550e8400-e29b-41d4-a716-446655440002,see thinkings tab in this web,text,,,,false,,2026-04-10 16:57:40.158651+00,2026-04-10 16:57:40.376+00,
2e48c6fb-f0d6-45ba-b706-84fb1a0f39c1,550e8400-e29b-41d4-a716-446655440001,550e8400-e29b-41d4-a716-446655440002,did i,text,,,,false,,2026-04-11 17:39:16.187926+00,2026-04-11 17:39:16.611+00,
2e4b5e5d-0e93-40d9-b6a9-4446920307f9,550e8400-e29b-41d4-a716-446655440002,550e8400-e29b-41d4-a716-446655440001,ra,text,,,,false,,2026-03-29 10:12:43.904328+00,2026-03-29 10:12:44.069+00,
2e4f0f2c-e39b-46b2-b09d-b1b0de1c913b,550e8400-e29b-41d4-a716-446655440001,550e8400-e29b-41d4-a716-446655440002,yeah had,text,,,,false,,2026-03-01 17:06:58.341026+00,2026-03-01 17:07:03.969+00,60fc41c8-f9ad-4282-a222-74cde4dbfbf8
2e4f63fb-ec47-46ed-86d3-a7a313fac99e,550e8400-e29b-41d4-a716-446655440002,550e8400-e29b-41d4-a716-446655440001,my tongue i bitter,text,,,,false,,2026-02-20 10:44:13.822403+00,2026-02-20 10:44:14.271+00,
2e51d1b6-4a2c-4f9a-98f7-390966098a32,550e8400-e29b-41d4-a716-446655440001,550e8400-e29b-41d4-a716-446655440002,Ade if u sat in last row how u will feel,text,,,,false,,2026-04-22 09:20:32.201944+00,2026-04-22 09:20:33.734+00,
2e5ca6e4-e57e-42b7-ab7d-c52c21c9075a,550e8400-e29b-41d4-a716-446655440002,550e8400-e29b-41d4-a716-446655440001,goo,text,,,,false,,2026-04-25 10:29:19.145986+00,2026-04-25 10:29:19.029+00,
2e5cea15-41d5-4ac3-8be1-8700c5806f2b,550e8400-e29b-41d4-a716-446655440002,550e8400-e29b-41d4-a716-446655440001,oo ila kuda chestara,text,,,,false,,2026-02-20 16:06:06.19601+00,2026-02-20 16:08:52.206+00,eb35cce1-3d93-4e26-9975-28d6bce0438f
2e622f4d-6e64-41be-a2a9-df0484d940d8,550e8400-e29b-41d4-a716-446655440001,550e8400-e29b-41d4-a716-446655440002,"Here sridhar thata (ammamma second brother) came ",text,,,,false,,2026-03-21 05:52:49.202944+00,2026-03-21 07:19:57.701+00,
2e651ccc-c1d3-4c01-ab1b-3c7fa6dbd374,550e8400-e29b-41d4-a716-446655440002,550e8400-e29b-41d4-a716-446655440001,say wt u want to say,text,,,,false,,2026-05-01 16:14:10.710094+00,2026-05-01 16:14:09.884+00,
2e657745-fcfc-48cf-9437-0f10e6561dc0,550e8400-e29b-41d4-a716-446655440001,550e8400-e29b-41d4-a716-446655440002,oh its oukay,text,,,,false,,2026-04-11 13:05:19.921559+00,2026-04-11 13:05:20.228+00,
2e65b5aa-5efe-4a86-a6d3-51afaa6fa4bb,550e8400-e29b-41d4-a716-446655440002,550e8400-e29b-41d4-a716-446655440001,um oukayy,text,,,,false,,2026-04-04 11:47:01.296107+00,2026-04-04 11:47:00.679+00,
2e6623ec-a076-482c-b683-3a472aee7a5f,550e8400-e29b-41d4-a716-446655440001,550e8400-e29b-41d4-a716-446655440002,Or resting or preparing for exam,text,,,,false,,2026-04-05 04:28:37.706096+00,2026-04-05 06:59:27.568+00,
2e68d934-48ef-42e6-8760-7e374fa3cad9,550e8400-e29b-41d4-a716-446655440001,550e8400-e29b-41d4-a716-446655440002,sare u come,text,,,,false,,2026-04-19 02:01:11.590977+00,2026-04-19 02:01:13.729+00,
2e6a2d6b-7016-41e8-8661-cc521be16436,550e8400-e29b-41d4-a716-446655440001,550e8400-e29b-41d4-a716-446655440002,Bunny bunny bunny 🐰,text,,,,false,,2026-04-01 16:09:41.387963+00,2026-04-01 16:09:47.43+00,
2e6affd1-9fd4-4904-afa8-e7842ded1216,550e8400-e29b-41d4-a716-446655440002,550e8400-e29b-41d4-a716-446655440001,https://media2.giphy.com/media/v1.Y2lkPTdjNTIzZGVlbGpzNG1rNjFzMnp0cjQwZ2FxNjBncDQ3ZmNzOTB2dW53a2U1bGlwYSZlcD12MV9naWZzX3NlYXJjaCZjdD1n/deSTgEHqKO8XIkAwC7/giphy.gif,image,,,,false,,2026-04-09 21:48:18.906648+00,2026-04-09 21:48:18.587+00,
2e6b58e0-b320-4a49-9b93-4535fecbf637,550e8400-e29b-41d4-a716-446655440002,550e8400-e29b-41d4-a716-446655440001,oh oukay that is fevicol,text,,,,false,,2026-02-17 14:22:32.438038+00,2026-02-17 14:22:34.208+00,
2e6d31f0-be4b-48b8-8c83-2b5ecceb7a2e,550e8400-e29b-41d4-a716-446655440002,550e8400-e29b-41d4-a716-446655440001,nak unnadi nuv okkate,text,,,,false,,2026-03-28 20:33:13.783403+00,2026-03-28 20:33:14.049+00,
2e6f6d21-bb39-4ef8-a69c-615f845f2437,550e8400-e29b-41d4-a716-446655440001,550e8400-e29b-41d4-a716-446655440002,umm,text,,,,false,,2026-03-19 22:34:00.970976+00,2026-03-19 22:34:04.838+00,
2e70033d-c1a6-4bbe-8e00-1081581f4ff2,550e8400-e29b-41d4-a716-446655440002,550e8400-e29b-41d4-a716-446655440001,ur energy,text,,,,false,,2026-04-09 20:26:44.849591+00,2026-04-09 20:26:44.771+00,
2e735c48-fb17-48e8-9598-637abc12a586,550e8400-e29b-41d4-a716-446655440001,550e8400-e29b-41d4-a716-446655440002,andulo we need to enter same as id and pass,text,,,,false,,2026-05-05 14:07:14.834321+00,2026-05-05 14:07:16.582+00,
2e7560b4-a312-415a-a44c-10eef8f0b308,550e8400-e29b-41d4-a716-446655440001,550e8400-e29b-41d4-a716-446655440002,Iam back,text,,,,false,,2026-04-17 03:15:29.495392+00,2026-04-17 03:16:46.834+00,
2e762409-0042-42e4-9ad6-e059053643b2,550e8400-e29b-41d4-a716-446655440001,550e8400-e29b-41d4-a716-446655440002,say re,text,,,,false,,2026-04-16 16:13:31.719957+00,2026-04-16 16:13:34.609+00,
2e79445e-5e98-44cf-965b-ca576acba5a5,550e8400-e29b-41d4-a716-446655440002,550e8400-e29b-41d4-a716-446655440001,"{""candidate"":""candidate:3419868872 1 udp 2122265343 fd01::d906:8665:aa3d:44cb 47448 typ host generation 0 ufrag MCsf network-id 5 network-cost 10"",""sdpMid"":""0"",""sdpMLineIndex"":0,""usernameFragment"":""MCsf""}",ice_candidate,,,,false,,2026-02-14 17:33:04.556251+00,2026-02-14 17:33:20.626+00,
2e8012aa-dd11-4bb3-9b3e-d2d9fcf0c412,550e8400-e29b-41d4-a716-446655440002,550e8400-e29b-41d4-a716-446655440001,😔,text,,,,false,,2026-02-18 14:02:42.141037+00,2026-02-18 14:02:42.429+00,
2e80344c-f60d-4a85-9724-1aac8e8e1b9b,550e8400-e29b-41d4-a716-446655440001,550e8400-e29b-41d4-a716-446655440002,Ladies finger and sambhar,text,,,,false,,2026-04-06 08:19:03.019695+00,2026-04-06 08:19:03.534+00,
2e820628-b876-4299-9272-9417130e0b95,550e8400-e29b-41d4-a716-446655440002,550e8400-e29b-41d4-a716-446655440001,beds |    | |,text,,,,false,,2026-04-22 13:28:41.451072+00,2026-04-22 13:28:43.075+00,
2e825307-48fb-440a-a053-54604e865581,550e8400-e29b-41d4-a716-446655440002,550e8400-e29b-41d4-a716-446655440001,tell me how can i make 1%better,text,,,,false,,2026-03-25 13:27:01.26995+00,2026-03-25 13:27:01.014+00,
2e82889e-85c9-4ddc-bb1a-2da71a88f854,550e8400-e29b-41d4-a716-446655440002,550e8400-e29b-41d4-a716-446655440001,endukante no sun,text,,,,false,,2026-04-15 03:50:48.408489+00,2026-04-15 03:50:47.949+00,
2e849676-f3ca-4e92-b21d-eae991bd4b8b,550e8400-e29b-41d4-a716-446655440001,550e8400-e29b-41d4-a716-446655440002,"Name of that gated community ",text,,,,false,,2026-04-09 01:56:39.416648+00,2026-04-09 01:56:40.696+00,
2e8956a1-3936-4d6e-9e33-a870b7a7c5b2,550e8400-e29b-41d4-a716-446655440002,550e8400-e29b-41d4-a716-446655440001,Huh,text,,,,false,,2026-02-24 02:48:30.352619+00,2026-02-24 02:48:28.351+00,
2e8b229f-2065-4f85-baa0-aed4290fcad6,550e8400-e29b-41d4-a716-446655440002,550e8400-e29b-41d4-a716-446655440001,"Ur shorts ",text,,,,false,,2026-04-23 04:00:12.832247+00,2026-04-23 04:00:19.1+00,
2e8c8950-0fef-45e3-83f2-5d082bb9dafb,550e8400-e29b-41d4-a716-446655440002,550e8400-e29b-41d4-a716-446655440001,oka movie chudocchu,text,,,,false,,2026-03-19 23:18:36.23619+00,2026-03-19 23:18:35.818+00,
2e8dc457-b7cd-4baf-8b20-5967bc555c7e,550e8400-e29b-41d4-a716-446655440001,550e8400-e29b-41d4-a716-446655440002,so i had 7 to 9.40 a meeting with him in linkedin,text,,,,false,,2026-03-09 16:46:23.834608+00,2026-03-09 16:48:43.126+00,
2e8e8334-362d-437d-a559-c468ba4d55ec,550e8400-e29b-41d4-a716-446655440002,550e8400-e29b-41d4-a716-446655440001,30 less,text,,,,false,,2026-03-15 04:33:57.210871+00,2026-03-15 04:33:53.4+00,
2e9115b9-35da-461d-87e0-994db7db9007,550e8400-e29b-41d4-a716-446655440002,550e8400-e29b-41d4-a716-446655440001,um,text,,,,false,,2026-04-11 20:28:27.826572+00,2026-04-11 20:28:28.103+00,
2e919618-c868-4c68-afc5-b2deb16ac190,550e8400-e29b-41d4-a716-446655440001,550e8400-e29b-41d4-a716-446655440002,we need to be patience for few months,text,,,,false,,2026-05-05 08:23:41.237151+00,2026-05-05 08:23:42.079+00,
2e96e7de-0c70-4f0f-9f66-6031e773087b,550e8400-e29b-41d4-a716-446655440002,550e8400-e29b-41d4-a716-446655440001,stopped ha,text,,,,false,,2026-04-25 15:57:09.737939+00,2026-04-25 15:57:09.541+00,afe13639-e668-44fa-b6ee-bdd1f656daa3
2e9a151f-1db7-4b91-af23-fce35f92cf9a,550e8400-e29b-41d4-a716-446655440001,550e8400-e29b-41d4-a716-446655440002,"I woke up just now ",text,,,,false,,2026-03-07 02:49:15.278022+00,2026-03-07 07:38:25.324+00,
2e9ef967-ee11-488b-bab5-07c13f81304d,550e8400-e29b-41d4-a716-446655440002,550e8400-e29b-41d4-a716-446655440001,twins,text,,,,false,,2026-04-22 12:59:20.363755+00,2026-04-22 12:59:20.713+00,
2ea3322c-63db-4a45-961d-f73902b55e7c,550e8400-e29b-41d4-a716-446655440001,550e8400-e29b-41d4-a716-446655440002,Went to loo and came now,text,,,,false,,2026-03-28 14:25:49.930984+00,2026-03-28 14:38:22.009+00,
2ea42283-9990-4d27-bfa7-1635424efaa1,550e8400-e29b-41d4-a716-446655440001,550e8400-e29b-41d4-a716-446655440002,"Going to brush ",text,,,,false,,2026-02-21 00:52:42.086267+00,2026-02-21 03:56:19.152+00,
2ea7bfdc-13e3-47cf-8b32-914d25e9bb71,550e8400-e29b-41d4-a716-446655440001,550e8400-e29b-41d4-a716-446655440002,"{""candidate"":""candidate:2810782424 1 udp 2122068735 fd01::ec10:bee4:7e39:1f9a 54107 typ host generation 0 ufrag MoUD network-id 5 network-cost 10"",""sdpMid"":""0"",""sdpMLineIndex"":0,""usernameFragment"":""MoUD""}",ice_candidate,,,,false,,2026-02-15 08:11:27.575141+00,2026-02-15 08:11:36.959+00,
2ea95984-b431-40fd-93b2-4c0528b6d4c0,550e8400-e29b-41d4-a716-446655440001,550e8400-e29b-41d4-a716-446655440002,"Also anxiety ",text,,,,false,,2026-04-28 17:36:39.107904+00,2026-04-28 17:36:43.456+00,
2eac5342-760e-4c00-9d52-1f7a11024537,550e8400-e29b-41d4-a716-446655440002,550e8400-e29b-41d4-a716-446655440001,"{""candidate"":""candidate:3089339534 1 tcp 1518086399 2402:8100:678a:524c:2853:d114:ca9:7416 9 typ host tcptype active generation 0 ufrag 39U/ network-id 3 network-cost 900"",""sdpMid"":""1"",""sdpMLineIndex"":1,""usernameFragment"":""39U/""}",ice_candidate,,,,false,,2026-02-14 17:41:37.168882+00,2026-02-14 17:42:28.719+00,
2eace283-90f1-47fa-872b-33eb7b0b36c6,550e8400-e29b-41d4-a716-446655440002,550e8400-e29b-41d4-a716-446655440001,😂,text,,,,false,,2026-02-24 02:47:54.519954+00,2026-02-24 02:47:51.787+00,f2e8cdb4-14d8-485c-9e3d-c1e5e14a5d55
2eb1687a-3df0-45a8-b2b3-deabd51455a2,550e8400-e29b-41d4-a716-446655440001,550e8400-e29b-41d4-a716-446655440002,distance,text,,,,false,,2026-04-11 16:40:11.277873+00,2026-04-11 16:40:12.615+00,
2eb1d962-6b6a-41f9-af49-d4d3a7633ae2,550e8400-e29b-41d4-a716-446655440001,550e8400-e29b-41d4-a716-446655440002,"Bought ",text,,,,false,,2026-04-06 08:19:44.081163+00,2026-04-06 08:19:44.681+00,
2eb5a194-fecf-48ac-8b10-8f6fbbd56610,550e8400-e29b-41d4-a716-446655440002,550e8400-e29b-41d4-a716-446655440001,that is my luv,text,,,,false,,2026-02-19 00:08:17.01281+00,2026-02-19 00:08:19.158+00,8f6f5d7f-00b5-4e77-9427-7011a6addced
2eb6508e-cc94-4e67-bfd1-ed2daa9ed596,550e8400-e29b-41d4-a716-446655440002,550e8400-e29b-41d4-a716-446655440001,Ouaky,text,,,,false,,2026-03-05 09:43:59.823515+00,2026-03-05 09:44:00.282+00,1cd2dcfd-1406-4cda-88a7-2d94decacd48
2eb77294-0730-4313-a046-561e4a294b06,550e8400-e29b-41d4-a716-446655440001,550e8400-e29b-41d4-a716-446655440002,"{""candidate"":""candidate:2141001783 1 udp 2121998079 192.168.0.121 53270 typ host generation 0 ufrag ghw2 network-id 3 network-cost 10"",""sdpMid"":""1"",""sdpMLineIndex"":1,""usernameFragment"":""ghw2""}",ice_candidate,,,,false,,2026-02-14 15:36:18.036466+00,2026-02-14 15:36:18.438+00,
2eb7c95e-e5ab-4c2d-9102-e1fc0364907c,550e8400-e29b-41d4-a716-446655440002,550e8400-e29b-41d4-a716-446655440001," Nak jaragaalsindhe le",text,,,,false,,2026-03-26 11:55:40.389559+00,2026-03-26 11:55:40.917+00,
2ebdd787-3f51-4bdb-88c6-d3faf67e7404,550e8400-e29b-41d4-a716-446655440002,550e8400-e29b-41d4-a716-446655440001,im pregnant,text,,,,false,,2026-03-28 13:26:27.075814+00,2026-03-28 13:26:26.773+00,
2ec078bf-dc48-4ea2-a510-09c40f1de732,550e8400-e29b-41d4-a716-446655440002,550e8400-e29b-41d4-a716-446655440001,sir,text,,,,false,,2026-02-15 19:08:44.023826+00,2026-02-15 19:08:43.873+00,
2ec6c03e-9542-469c-8f37-6950ca70e116,550e8400-e29b-41d4-a716-446655440002,550e8400-e29b-41d4-a716-446655440001,haaaaaah,text,,,,false,,2026-04-11 19:35:12.682753+00,2026-04-11 19:35:13.269+00,
2ec6f499-86d9-48cf-a1a7-f7ccf6bd51bf,550e8400-e29b-41d4-a716-446655440001,550e8400-e29b-41d4-a716-446655440002,💋 luv💗 sent you a kiss!,text,,,,false,,2026-03-18 16:53:27.674648+00,2026-03-19 01:01:47.928+00,
2ed2f71d-c633-4338-9f4c-e41704cda1be,550e8400-e29b-41d4-a716-446655440002,550e8400-e29b-41d4-a716-446655440001,Separate vehicle or emo,text,,,,false,,2026-04-03 15:47:43.767147+00,2026-04-03 15:47:43.453+00,
2ed31fa5-61eb-44e5-a567-cad2abf97788,550e8400-e29b-41d4-a716-446655440002,550e8400-e29b-41d4-a716-446655440001,Now 100%,text,,,,false,,2026-05-05 04:57:46.73037+00,2026-05-05 05:08:33.671+00,
2ed52fd2-2d3d-426b-b670-1beaae0d5be7,550e8400-e29b-41d4-a716-446655440001,550e8400-e29b-41d4-a716-446655440002,shall we call again,text,,,,false,,2026-02-15 19:04:22.644079+00,2026-02-15 19:04:24.079+00,
2ed6e8d8-48a2-4121-bc68-0e00b6344146,550e8400-e29b-41d4-a716-446655440002,550e8400-e29b-41d4-a716-446655440001,wrong,text,,,,false,,2026-04-05 07:55:19.844227+00,2026-04-05 07:55:41.754+00,749cc7da-393b-40d7-8acf-76196b7afe57
2edbde67-4988-4b8d-9883-3132bdab19b1,550e8400-e29b-41d4-a716-446655440002,550e8400-e29b-41d4-a716-446655440001,enough,text,,,,false,,2026-03-21 14:13:05.419151+00,2026-03-21 14:13:05.802+00,
